"Date","Price","Open","High","Low","Change %"
"May 01, 2014","1.776","1.762","1.776","1.762","0.79%"
"Apr 30, 2014","1.762","1.762","1.762","1.762","-2.33%"
"Apr 29, 2014","1.804","1.804","1.804","1.804","0.00%"
"Apr 28, 2014","1.804","1.804","1.804","1.804","0.84%"
"Apr 25, 2014","1.789","1.789","1.789","1.789","-2.19%"
"Apr 24, 2014","1.829","1.829","1.829","1.829","0.66%"
"Apr 23, 2014","1.817","1.817","1.817","1.817","-0.71%"
"Apr 22, 2014","1.830","1.830","1.830","1.830","1.33%"
"Apr 17, 2014","1.806","1.806","1.806","1.806","1.69%"
"Apr 16, 2014","1.776","1.776","1.776","1.776","0.23%"
"Apr 15, 2014","1.772","1.772","1.772","1.772","-3.43%"
"Apr 14, 2014","1.835","1.835","1.835","1.835","0.71%"
"Apr 11, 2014","1.822","1.822","1.822","1.822","-0.55%"
"Apr 10, 2014","1.832","1.832","1.832","1.832","-2.71%"
"Apr 09, 2014","1.883","1.883","1.883","1.883","1.35%"
"Apr 08, 2014","1.858","1.858","1.858","1.858","1.20%"
"Apr 07, 2014","1.836","1.836","1.836","1.836","0.38%"
"Apr 04, 2014","1.829","1.829","1.829","1.829","-3.53%"
"Apr 03, 2014","1.896","1.896","1.896","1.896","-0.89%"
"Apr 02, 2014","1.913","1.913","1.913","1.913","1.16%"
"Apr 01, 2014","1.891","1.891","1.891","1.891","1.12%"
"Mar 31, 2014","1.870","1.870","1.870","1.870","0.86%"
"Mar 28, 2014","1.854","1.854","1.854","1.854","1.15%"
"Mar 27, 2014","1.833","1.833","1.833","1.833","-2.29%"
"Mar 26, 2014","1.876","1.876","1.876","1.876","-1.16%"
"Mar 25, 2014","1.898","1.898","1.898","1.898","0.11%"
"Mar 24, 2014","1.896","1.896","1.896","1.896","-2.27%"
"Mar 21, 2014","1.940","1.940","1.940","1.940","-1.12%"
"Mar 20, 2014","1.962","1.962","1.962","1.962","2.29%"
"Mar 19, 2014","1.918","1.918","1.918","1.918","1.70%"
"Mar 18, 2014","1.886","1.886","1.886","1.886","0.48%"
"Mar 17, 2014","1.877","1.877","1.877","1.877","1.08%"
"Mar 14, 2014","1.857","1.857","1.857","1.857","0.22%"
"Mar 13, 2014","1.853","1.853","1.853","1.853","-2.73%"
"Mar 12, 2014","1.905","1.905","1.905","1.905","-2.01%"
"Mar 11, 2014","1.944","1.944","1.944","1.944","0.57%"
"Mar 10, 2014","1.933","1.933","1.933","1.933","-1.28%"
"Mar 09, 2014","1.958","1.958","1.958","1.958","0.05%"
"Mar 07, 2014","1.957","1.957","1.957","1.957","-0.31%"
"Mar 06, 2014","1.963","1.963","1.963","1.963","2.56%"
"Mar 05, 2014","1.914","1.914","1.914","1.914","0.16%"
"Mar 04, 2014","1.911","1.911","1.911","1.911","2.25%"
